PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Embarked_Q,Embarked_S
839,1,3,0,32.0,0,0,56.4958,1,1,56.4958,False,True
840,1,1,0,28.0,0,0,29.7,1,1,29.7,False,False
841,0,3,0,20.0,0,0,7.925,1,1,7.925,False,True
842,0,2,0,16.0,0,0,10.5,1,1,10.5,False,True
843,1,1,1,30.0,0,0,31.0,1,1,31.0,False,False
844,0,3,0,34.5,0,0,6.4375,1,1,6.4375,False,False
845,0,3,0,17.0,0,0,8.6625,1,1,8.6625,False,True
846,0,3,0,42.0,0,0,7.55,1,1,7.55,False,True
847,0,3,0,28.0,8,2,69.55,11,0,6.322727272727272,False,True
848,0,3,0,35.0,0,0,7.8958,1,1,7.8958,False,False
849,0,2,0,28.0,0,1,33.0,2,0,16.5,False,True
850,1,1,1,28.0,1,0,89.1042,2,0,44.5521,False,False
851,0,3,0,4.0,4,2,31.275,7,0,4.4678571428571425,False,True
852,0,3,0,74.0,0,0,7.775,1,1,7.775,False,True
853,0,3,1,9.0,1,1,15.2458,3,0,5.081933333333333,False,False
854,1,1,1,16.0,0,1,39.4,2,0,19.7,False,True
855,0,2,1,44.0,1,0,26.0,2,0,13.0,False,True
856,1,3,1,18.0,0,1,9.35,2,0,4.675,False,True
857,1,1,1,45.0,1,1,164.8667,3,0,54.95556666666667,False,True
858,1,1,0,51.0,0,0,26.55,1,1,26.55,False,True
859,1,3,1,24.0,0,3,19.2583,4,0,4.814575,False,False
860,0,3,0,28.0,0,0,7.2292,1,1,7.2292,False,False
861,0,3,0,41.0,2,0,14.1083,3,0,4.702766666666666,False,True
862,0,2,0,21.0,1,0,11.5,2,0,5.75,False,True
863,1,1,1,48.0,0,0,25.9292,1,1,25.9292,False,True
864,0,3,1,28.0,8,2,69.55,11,0,6.322727272727272,False,True
865,0,2,0,24.0,0,0,13.0,1,1,13.0,False,True
866,1,2,1,42.0,0,0,13.0,1,1,13.0,False,True
867,1,2,1,27.0,1,0,13.8583,2,0,6.92915,False,False
868,0,1,0,31.0,0,0,50.4958,1,1,50.4958,False,True
869,0,3,0,28.0,0,0,9.5,1,1,9.5,False,True
870,1,3,0,4.0,1,1,11.1333,3,0,3.7111,False,True
871,0,3,0,26.0,0,0,7.8958,1,1,7.8958,False,True
872,1,1,1,47.0,1,1,52.5542,3,0,17.518066666666666,False,True
873,0,1,0,33.0,0,0,5.0,1,1,5.0,False,True
874,0,3,0,47.0,0,0,9.0,1,1,9.0,False,True
875,1,2,1,28.0,1,0,24.0,2,0,12.0,False,False
876,1,3,1,15.0,0,0,7.225,1,1,7.225,False,False
877,0,3,0,20.0,0,0,9.8458,1,1,9.8458,False,True
878,0,3,0,19.0,0,0,7.8958,1,1,7.8958,False,True
879,0,3,0,28.0,0,0,7.8958,1,1,7.8958,False,True
880,1,1,1,56.0,0,1,83.1583,2,0,41.57915,False,False
881,1,2,1,25.0,0,1,26.0,2,0,13.0,False,True
882,0,3,0,33.0,0,0,7.8958,1,1,7.8958,False,True
883,0,3,1,22.0,0,0,10.5167,1,1,10.5167,False,True
884,0,2,0,28.0,0,0,10.5,1,1,10.5,False,True
885,0,3,0,25.0,0,0,7.05,1,1,7.05,False,True
886,0,3,1,39.0,0,5,29.125,6,0,4.854166666666667,True,False
887,0,2,0,27.0,0,0,13.0,1,1,13.0,False,True
888,1,1,1,19.0,0,0,30.0,1,1,30.0,False,True
889,0,3,1,28.0,1,2,23.45,4,0,5.8625,False,True
890,1,1,0,26.0,0,0,30.0,1,1,30.0,False,False
891,0,3,0,32.0,0,0,7.75,1,1,7.75,True,False
